satisfaction_level,last_evaluation,number_of_projects,average_monthly_hours,years_at_company,work_accident,left,promotion_last_5years,department,test,salary
0.49,0.71,3,154,2,0,0,0,sales,0.013831169,medium
0.99,0.61,3,167,3,0,0,0,sales,0.010958084,medium
0.73,0.48,4,139,5,0,0,0,sales,0.01381295,medium
0.88,0.74,5,245,2,0,0,0,sales,0.015102041,medium
0.79,0.91,4,200,3,0,0,0,sales,0.0182,medium
0.83,0.98,3,159,2,0,0,0,sales,0.018490566,medium
1,0.89,3,194,3,0,0,0,sales,0.013762887,medium
0.49,0.98,3,267,3,1,0,0,sales,0.011011236,medium
0.51,0.63,3,183,2,0,0,0,sales,0.010327869,medium
0.63,0.64,3,174,2,0,0,0,accounting,0.011034483,medium
0.86,0.55,5,219,2,0,0,0,technical,0.012557078,medium
0.71,0.62,3,258,2,0,0,0,technical,0.007209302,medium
0.72,0.82,5,287,3,0,0,0,technical,0.014285714,medium
0.84,0.37,5,186,2,0,0,0,technical,0.009946237,medium
0.38,0.74,3,159,4,0,0,0,technical,0.013962264,medium
0.75,0.56,4,230,3,0,0,0,technical,0.00973913,medium
0.93,0.77,5,106,5,0,0,0,technical,0.036320755,medium
0.71,0.64,4,189,3,0,0,0,technical,0.013544974,medium
0.75,0.96,3,252,3,0,0,0,technical,0.011428571,medium
0.56,0.68,4,220,2,0,0,0,support,0.012363636,medium
0.57,0.82,5,218,3,0,0,0,support,0.018807339,medium
0.63,0.83,4,145,4,0,0,0,support,0.022896552,medium
0.59,0.91,4,142,3,1,0,0,support,0.025633803,medium
0.77,0.62,3,218,2,0,0,0,support,0.00853211,medium
0.65,0.7,4,157,4,0,0,0,support,0.017834395,medium
0.84,0.49,4,178,3,0,0,0,support,0.011011236,medium
0.9,0.45,4,241,6,0,0,0,support,0.00746888,medium
0.6,0.83,3,230,3,0,0,0,support,0.010826087,medium
0.9,0.74,5,249,3,0,0,0,support,0.014859438,medium
0.94,0.7,5,147,2,0,0,0,support,0.023809524,medium
0.56,0.9,4,115,3,0,0,0,technical,0.031304348,medium
0.95,0.86,5,143,3,0,0,0,technical,0.03006993,medium
0.97,0.85,4,219,3,0,0,0,technical,0.015525114,medium
0.55,0.63,4,218,2,0,0,0,management,0.011559633,medium
0.79,0.6,5,235,2,0,0,0,IT,0.012765957,medium
0.65,0.51,4,157,3,1,0,0,sales,0.012993631,medium
0.74,0.59,3,274,3,0,0,0,sales,0.006459854,medium
0.63,0.7,5,182,3,0,0,0,sales,0.019230769,medium
0.74,0.74,4,233,2,0,0,0,sales,0.012703863,medium
0.65,1,4,249,3,0,0,0,sales,0.016064257,medium
0.48,0.94,3,162,3,1,0,0,sales,0.017407407,medium
0.84,0.75,3,184,3,0,0,0,sales,0.012228261,medium
0.6,0.62,3,135,2,0,0,0,sales,0.013777778,medium
0.56,0.57,3,143,2,0,0,0,sales,0.011958042,medium
0.13,0.8,5,203,5,0,0,0,sales,0.019704433,medium
0.83,0.51,5,143,4,0,0,0,sales,0.017832168,medium
0.91,0.42,2,142,3,1,0,0,sales,0.005915493,medium
0.67,0.61,3,202,2,0,0,0,technical,0.009059406,medium
0.76,0.62,3,150,2,1,0,0,technical,0.0124,medium
0.19,0.78,5,156,6,0,0,0,technical,0.025,medium
0.52,0.73,2,233,3,0,0,0,technical,0.006266094,medium
0.66,0.59,5,262,2,0,0,0,technical,0.011259542,medium
0.95,0.67,3,183,3,0,0,0,support,0.010983607,medium
0.95,0.78,4,225,2,0,0,0,support,0.013866667,medium
0.57,0.54,5,216,3,0,0,0,support,0.0125,medium
0.48,0.57,5,227,3,0,0,0,support,0.012555066,medium
0.95,0.5,4,242,2,0,0,0,support,0.008264463,medium
0.7,0.67,4,224,3,0,0,0,support,0.011964286,medium
0.48,0.61,3,223,3,1,0,0,support,0.008206278,medium
0.62,0.58,3,202,2,0,0,0,support,0.008613861,medium
0.58,0.76,3,220,3,0,0,0,support,0.010363636,medium
1,0.87,4,129,5,0,0,0,support,0.026976744,medium
0.79,0.65,2,193,5,0,0,0,support,0.006735751,medium
0.58,0.73,3,165,2,0,0,0,technical,0.013272727,medium
0.59,0.79,4,209,2,0,0,0,technical,0.015119617,medium
0.66,0.8,4,183,2,1,0,0,technical,0.017486339,medium
0.71,0.59,4,138,3,0,0,0,management,0.017101449,medium
0.9,0.74,5,152,3,0,0,0,IT,0.024342105,medium
0.74,0.63,4,170,2,0,0,0,IT,0.014823529,medium
0.66,0.93,5,185,3,0,0,0,IT,0.025135135,medium
0.51,0.43,3,204,4,0,0,0,product_mng,0.006323529,medium
0.49,0.52,5,188,4,0,0,0,product_mng,0.013829787,medium
0.88,0.52,5,264,4,0,0,0,product_mng,0.009848485,medium
0.6,0.8,4,146,2,0,0,0,product_mng,0.021917808,medium
0.93,0.65,4,212,4,0,0,0,IT,0.012264151,medium
0.86,0.59,3,215,3,0,0,0,RandD,0.008232558,medium
0.78,0.98,4,239,3,0,0,0,RandD,0.016401674,medium
0.69,0.55,3,188,3,0,0,0,RandD,0.008776596,medium
0.84,0.51,4,259,3,0,0,0,RandD,0.007876448,medium
0.48,0.62,3,200,3,1,0,0,RandD,0.0093,medium
0.61,0.74,2,143,6,0,0,0,sales,0.01034965,medium
0.79,0.53,2,217,2,0,0,0,sales,0.004884793,medium
0.73,0.68,5,190,2,0,0,0,sales,0.017894737,medium
0.49,0.69,2,147,2,0,0,0,sales,0.009387755,medium
0.7,0.77,2,235,3,1,0,0,sales,0.006553191,medium
0.8,0.54,5,261,2,0,0,0,sales,0.010344828,medium
0.45,0.6,6,176,4,0,0,0,sales,0.020454545,medium
0.63,0.64,4,212,4,0,0,0,sales,0.012075472,medium
0.42,0.74,6,218,6,0,0,0,sales,0.020366972,medium
0.82,0.75,3,230,4,1,0,0,accounting,0.009782609,medium
0.82,0.65,4,210,2,0,0,0,accounting,0.012380952,medium
0.53,0.73,4,227,3,0,0,0,hr,0.012863436,medium
0.71,0.77,4,142,2,0,0,0,hr,0.021690141,medium
0.8,0.41,6,185,4,0,0,0,support,0.013297297,medium
0.56,0.95,3,241,3,0,0,0,support,0.011825726,medium
0.86,0.49,4,251,2,0,0,0,technical,0.007808765,medium
0.64,0.95,3,218,2,0,0,0,technical,0.013073394,medium
0.82,0.58,4,183,3,0,0,0,management,0.012677596,medium
0.66,0.8,4,252,3,0,0,0,IT,0.012698413,medium
0.64,0.95,3,98,3,0,0,0,IT,0.029081633,medium
0.17,0.78,6,284,4,0,0,0,IT,0.016478873,medium
0.75,0.68,4,220,2,0,0,0,IT,0.012363636,medium
0.45,0.39,4,275,3,0,0,0,IT,0.005672727,medium
0.88,0.8,3,133,3,0,0,0,product_mng,0.018045113,medium
0.62,0.52,5,256,4,0,0,0,product_mng,0.01015625,medium
0.94,0.88,4,270,3,0,0,0,IT,0.013037037,medium
0.59,0.92,4,196,2,0,0,0,RandD,0.01877551,medium
0.93,0.89,4,209,2,0,0,0,RandD,0.017033493,medium
0.71,0.39,3,261,3,0,0,0,RandD,0.004482759,medium
0.6,0.6,3,221,2,0,0,0,RandD,0.008144796,medium
0.71,0.69,4,180,3,1,0,0,RandD,0.015333333,medium
0.91,0.57,4,145,3,0,0,0,marketing,0.015724138,medium
0.91,0.85,3,244,3,1,0,0,sales,0.01045082,medium
0.81,0.83,3,132,4,0,0,0,sales,0.018863636,medium
0.13,0.67,5,234,6,0,0,0,sales,0.014316239,medium
0.95,0.81,4,272,3,0,0,0,sales,0.011911765,medium
0.82,0.54,4,191,3,0,0,0,sales,0.011308901,medium
0.63,0.93,4,238,4,0,0,0,sales,0.015630252,medium
0.55,0.69,3,225,2,0,0,0,sales,0.0092,medium
0.83,0.95,3,211,2,0,0,0,sales,0.013507109,medium
0.54,0.98,3,217,3,0,0,0,sales,0.013548387,medium
0.89,0.91,5,156,4,0,0,0,sales,0.029166667,medium
0.79,0.55,3,147,3,0,0,0,sales,0.01122449,medium
0.56,0.73,4,134,3,0,0,0,accounting,0.021791045,medium
0.43,0.72,3,258,4,0,0,0,hr,0.008372093,medium
0.71,0.55,5,224,3,0,0,0,hr,0.012276786,medium
0.98,0.59,4,149,2,0,0,0,hr,0.015838926,medium
0.81,0.7,4,219,2,1,0,0,hr,0.012785388,medium
0.62,0.88,2,263,4,0,0,0,support,0.006692015,medium
0.63,0.61,3,234,3,1,0,0,technical,0.007820513,medium
0.84,0.97,6,223,2,0,0,0,technical,0.026098655,medium
0.71,0.69,2,172,3,0,0,0,technical,0.008023256,medium
0.36,0.55,6,226,6,0,0,0,management,0.01460177,medium
0.79,0.56,6,205,4,1,0,0,IT,0.016390244,medium
0.59,0.55,4,235,2,0,0,0,IT,0.009361702,medium
0.5,0.53,4,263,3,0,0,0,IT,0.008060837,medium
0.88,0.66,4,271,3,1,0,0,IT,0.009741697,medium
0.65,0.69,6,131,5,0,0,0,IT,0.031603053,medium
0.71,0.56,4,238,4,0,0,0,product_mng,0.009411765,medium
0.89,0.54,3,214,2,0,0,0,product_mng,0.007570093,medium
0.71,0.67,3,264,3,0,0,0,IT,0.007613636,medium
0.53,0.66,3,109,2,0,0,0,RandD,0.018165138,medium
0.74,0.7,3,253,4,1,0,0,RandD,0.008300395,medium
0.6,0.52,4,207,2,1,0,0,RandD,0.010048309,medium
0.8,0.94,4,200,4,0,0,0,sales,0.0188,medium
0.89,0.86,3,178,4,0,0,0,sales,0.014494382,medium
0.59,0.81,4,173,2,0,0,0,sales,0.018728324,medium
0.24,0.87,5,268,5,0,0,0,sales,0.016231343,medium
0.94,0.59,6,212,2,0,0,0,sales,0.016698113,medium
0.74,0.5,4,216,3,0,0,0,sales,0.009259259,medium
0.63,0.62,5,212,6,0,0,0,sales,0.014622642,medium
0.63,0.59,3,155,3,1,0,0,sales,0.011419355,medium
0.77,0.65,4,164,2,0,0,0,sales,0.015853659,medium
0.87,0.74,3,209,3,0,0,0,accounting,0.01062201,medium
0.79,0.61,4,136,3,0,0,0,accounting,0.017941176,medium
0.54,0.84,4,223,3,0,0,0,accounting,0.015067265,medium
0.98,0.68,3,203,3,0,0,0,hr,0.010049261,medium
1,0.79,5,152,4,0,0,0,hr,0.025986842,medium
0.9,0.79,4,236,3,1,0,0,technical,0.013389831,medium
0.34,0.6,4,114,3,0,0,0,technical,0.021052632,medium
0.52,0.49,4,249,4,1,0,0,technical,0.007871486,medium
0.63,0.8,3,243,3,0,0,0,technical,0.009876543,medium
0.92,0.93,4,247,2,0,0,0,management,0.015060729,medium
0.66,0.87,3,186,2,0,0,0,IT,0.014032258,medium
0.77,0.7,3,155,3,0,0,0,IT,0.013548387,medium
0.74,0.97,2,135,4,0,0,0,IT,0.01437037,medium
0.81,0.76,5,198,4,0,0,0,IT,0.019191919,medium
0.67,0.55,3,175,2,0,0,0,IT,0.009428571,medium
0.75,0.92,3,192,3,0,0,0,product_mng,0.014375,medium
0.65,0.36,2,282,3,0,0,0,product_mng,0.002553191,medium
0.81,0.6,4,179,3,0,0,0,product_mng,0.013407821,medium
0.57,0.77,4,245,3,0,0,0,product_mng,0.012571429,medium
0.21,0.42,4,269,4,1,0,0,RandD,0.006245353,medium
0.79,0.67,3,264,2,0,0,0,RandD,0.007613636,medium
0.66,0.57,3,161,2,1,0,0,RandD,0.010621118,medium
0.82,0.95,3,203,3,0,0,0,RandD,0.014039409,medium
0.48,0.74,2,157,2,1,0,0,sales,0.009426752,medium
0.57,0.92,6,267,4,0,0,0,sales,0.020674157,medium
0.71,0.77,4,192,4,0,0,0,sales,0.016041667,medium
0.9,0.74,4,218,2,1,0,0,sales,0.013577982,medium
0.58,0.61,4,210,3,0,0,0,sales,0.011619048,medium
0.66,0.48,4,229,4,0,0,0,sales,0.008384279,medium
0.59,0.66,3,186,3,0,0,0,sales,0.010645161,medium
0.96,0.5,3,234,2,1,0,0,sales,0.006410256,medium
0.13,0.91,2,149,5,0,0,0,sales,0.012214765,medium
0.93,0.92,3,205,3,0,0,0,sales,0.013463415,medium
0.54,0.72,3,148,4,0,0,0,accounting,0.014594595,medium
0.54,0.77,5,270,3,0,0,0,accounting,0.014259259,medium
0.83,0.57,3,232,4,0,0,0,hr,0.00737069,medium
0.73,0.6,3,137,3,0,0,0,hr,0.013138686,medium
0.29,0.42,6,253,3,0,0,0,hr,0.009960474,medium
0.8,0.7,6,231,4,0,0,0,technical,0.018181818,medium
0.53,0.85,5,161,2,0,0,0,technical,0.026397516,medium
0.96,0.71,4,210,3,0,0,0,technical,0.01352381,medium
0.73,0.83,2,167,3,0,0,0,technical,0.00994012,medium
0.5,0.6,3,270,3,1,0,0,management,0.006666667,medium
0.81,0.83,3,133,3,1,0,0,IT,0.018721805,medium
0.82,0.59,3,249,3,0,0,0,IT,0.007108434,medium
0.76,0.72,4,266,3,0,0,0,IT,0.010827068,medium
0.27,0.82,4,276,2,0,0,0,IT,0.011884058,medium
0.64,0.38,6,215,3,0,0,0,IT,0.010604651,medium
0.57,0.9,3,262,2,0,0,0,product_mng,0.010305344,medium
0.49,0.84,5,193,3,0,0,0,product_mng,0.021761658,medium
0.66,0.92,2,102,4,0,0,0,product_mng,0.018039216,medium
0.52,0.89,5,193,4,0,0,0,RandD,0.023056995,medium
0.62,0.91,3,133,3,0,0,0,RandD,0.020526316,medium
0.98,0.65,4,216,4,0,0,0,RandD,0.012037037,medium
0.67,0.56,5,174,2,1,0,0,RandD,0.016091954,medium
0.58,0.62,3,169,2,0,0,0,sales,0.011005917,medium
0.64,0.66,3,188,4,0,0,0,sales,0.010531915,medium
0.89,0.66,5,224,2,0,0,0,sales,0.014732143,medium
0.95,0.71,3,263,2,1,0,0,sales,0.008098859,medium
0.84,0.9,3,262,2,0,0,0,sales,0.010305344,medium
0.6,0.99,4,225,3,0,0,0,sales,0.0176,medium
0.71,0.63,5,224,3,1,0,0,sales,0.0140625,medium
0.6,0.95,3,266,3,0,0,0,sales,0.010714286,medium
0.91,0.68,3,218,3,1,0,0,accounting,0.009357798,medium
0.75,1,3,102,3,0,0,0,accounting,0.029411765,medium
0.7,0.67,4,181,3,0,0,0,accounting,0.01480663,medium
0.23,0.64,5,150,5,0,0,0,hr,0.021333333,medium
0.62,0.68,5,265,3,0,0,0,hr,0.012830189,medium
0.98,0.89,4,169,3,0,0,0,technical,0.021065089,medium
0.61,0.94,3,224,4,0,0,0,technical,0.012589286,medium
0.52,0.92,3,150,2,1,0,0,technical,0.0184,medium
0.35,0.66,2,140,2,0,0,0,support,0.009428571,medium
0.88,0.58,4,147,4,0,0,0,support,0.015782313,medium
0.58,0.97,3,265,3,0,0,0,support,0.010981132,medium
0.61,0.78,3,238,2,0,0,0,support,0.009831933,medium
0.59,0.98,3,155,3,0,0,0,support,0.018967742,medium
0.55,0.41,4,132,5,1,0,0,support,0.012424242,medium
0.52,0.8,5,257,3,0,0,0,support,0.015564202,medium
0.71,0.77,2,255,3,0,0,0,support,0.006039216,medium
0.63,0.82,5,229,2,0,0,0,support,0.01790393,medium
0.17,0.84,5,216,4,0,0,0,support,0.019444444,medium
0.95,0.49,4,269,4,0,0,0,support,0.007286245,medium
1,0.73,3,205,2,0,0,0,technical,0.010682927,medium
0.73,0.96,2,151,3,0,0,0,technical,0.012715232,medium
0.8,0.64,4,246,3,1,0,0,technical,0.010406504,medium
0.63,0.8,4,256,4,0,0,0,management,0.0125,medium
0.95,0.59,4,235,3,0,0,0,IT,0.010042553,medium
0.75,0.83,4,229,2,0,0,0,IT,0.014497817,medium
0.64,0.72,5,158,3,0,0,0,IT,0.02278481,medium
0.72,1,3,197,3,0,0,0,IT,0.015228426,medium
0.72,0.53,3,151,4,0,0,0,IT,0.010529801,medium
0.85,0.63,3,167,3,0,0,0,product_mng,0.011317365,medium
0.24,0.94,4,146,4,0,0,0,product_mng,0.025753425,medium
0.69,0.53,4,281,4,0,0,0,product_mng,0.007544484,medium
0.69,0.7,3,212,2,0,0,0,product_mng,0.00990566,medium
0.87,0.59,5,261,3,0,0,0,IT,0.011302682,medium
0.76,0.56,4,214,2,1,0,0,sales,0.01046729,medium
0.68,0.88,5,201,3,0,0,0,sales,0.021890547,medium
0.61,0.99,2,275,3,1,0,0,sales,0.0072,medium
0.85,0.79,3,156,3,0,0,0,sales,0.015192308,medium
0.84,0.89,3,234,2,0,0,0,sales,0.011410256,medium
0.62,0.63,2,123,2,0,0,0,sales,0.010243902,medium
0.77,0.76,3,201,4,0,0,0,accounting,0.011343284,medium
0.79,0.93,5,160,4,1,0,0,accounting,0.0290625,medium
0.97,0.5,3,173,2,0,0,0,accounting,0.00867052,medium
0.59,0.61,4,141,2,1,0,0,hr,0.017304965,medium
0.93,0.62,3,231,6,0,0,0,hr,0.008051948,medium
0.85,0.54,4,174,2,0,0,0,hr,0.012413793,medium
0.94,0.95,4,155,3,0,0,0,support,0.024516129,medium
0.98,0.77,5,223,2,1,0,0,support,0.017264574,medium
0.72,0.66,3,160,3,0,0,0,support,0.012375,medium
0.79,0.7,4,268,2,0,0,0,support,0.010447761,medium
0.54,0.61,4,151,4,1,0,0,support,0.01615894,medium
0.73,0.95,3,156,2,0,0,0,support,0.018269231,medium
0.82,0.58,4,136,3,0,0,0,support,0.017058824,medium
0.57,0.45,3,189,2,0,0,0,technical,0.007142857,medium
0.98,0.93,5,203,2,0,0,0,technical,0.022906404,medium
0.91,0.65,5,174,2,0,0,0,technical,0.018678161,medium
0.72,0.91,3,239,2,0,0,0,management,0.011422594,medium
0.48,0.73,5,152,6,0,0,0,IT,0.024013158,medium
0.57,0.86,4,268,6,0,0,0,IT,0.012835821,medium
0.86,0.96,4,146,3,0,0,0,IT,0.02630137,medium
0.63,0.85,3,232,4,0,0,0,IT,0.010991379,medium
0.81,0.52,3,255,5,0,0,0,IT,0.006117647,medium
0.21,0.37,4,129,4,0,0,0,product_mng,0.011472868,medium
0.9,0.66,3,261,3,1,0,0,product_mng,0.007586207,medium
0.79,0.78,3,101,2,1,0,0,product_mng,0.023168317,medium
0.95,0.49,4,229,3,0,0,0,product_mng,0.008558952,medium
0.29,0.43,3,162,4,0,0,0,IT,0.007962963,medium
0.81,0.52,4,270,3,0,0,0,RandD,0.007703704,medium
0.21,0.56,6,277,5,0,0,0,RandD,0.012129964,medium
0.16,0.86,2,215,2,0,0,0,RandD,0.008,medium
0.72,0.8,3,219,3,0,0,0,marketing,0.010958904,medium
0.51,0.5,3,147,4,0,0,0,sales,0.010204082,medium
0.59,0.63,5,243,2,0,0,0,accounting,0.012962963,medium
0.66,0.4,2,155,5,1,0,0,support,0.00516129,medium
0.69,0.84,3,253,2,0,0,0,technical,0.009960474,medium
0.69,0.94,4,235,3,0,0,0,management,0.016,medium
0.89,0.79,5,257,3,0,0,0,marketing,0.01536965,medium
0.52,0.56,4,225,2,0,0,0,marketing,0.009955556,medium
0.91,0.91,3,167,3,0,0,0,marketing,0.016347305,medium
0.2,0.95,5,169,5,0,0,0,sales,0.028106509,medium
0.8,0.68,4,157,3,0,0,0,sales,0.017324841,medium
0.94,0.57,4,251,2,1,0,0,sales,0.009083665,medium
0.44,0.74,5,253,2,0,0,0,accounting,0.014624506,medium
0.92,0.85,3,155,2,0,0,0,accounting,0.016451613,medium
0.56,0.56,4,195,2,0,0,0,hr,0.011487179,medium
0.66,0.69,4,198,3,1,0,0,hr,0.013939394,medium
0.8,0.91,3,246,3,0,0,0,hr,0.011097561,medium
0.73,0.73,5,249,3,0,0,0,technical,0.014658635,medium
0.53,0.68,4,214,3,0,0,0,technical,0.01271028,medium
0.9,0.94,4,231,3,0,0,0,technical,0.016277056,medium
0.8,0.78,3,175,3,0,0,0,technical,0.013371429,medium
0.51,0.6,5,175,3,0,0,0,technical,0.017142857,medium
0.5,0.6,2,177,3,1,0,0,IT,0.006779661,medium
0.69,0.93,3,233,3,0,0,0,IT,0.011974249,medium
0.68,0.59,3,141,3,0,0,0,product_mng,0.012553191,medium
0.68,0.55,3,213,3,0,0,0,product_mng,0.007746479,medium
0.65,0.37,5,128,3,1,0,0,product_mng,0.014453125,medium
0.85,0.92,4,151,3,1,0,0,IT,0.024370861,medium
0.49,0.48,4,247,3,0,0,0,RandD,0.007773279,medium
0.19,0.8,6,143,4,0,0,0,RandD,0.033566434,medium
0.95,0.61,3,164,3,0,0,0,RandD,0.011158537,medium
0.63,0.62,3,183,3,0,0,0,RandD,0.010163934,medium
0.74,0.98,5,200,3,0,0,0,sales,0.0245,medium
0.7,0.87,5,177,2,0,0,0,accounting,0.024576271,medium
0.28,0.38,5,139,4,0,0,0,support,0.013669065,medium
0.39,0.56,6,228,5,0,0,0,technical,0.014736842,medium
0.62,0.63,3,230,2,0,0,0,management,0.008217391,medium
0.79,0.54,5,212,4,0,0,0,marketing,0.012735849,medium
0.87,0.74,4,265,4,0,0,0,marketing,0.011169811,medium
0.29,0.75,3,124,4,0,0,0,marketing,0.018145161,medium
0.37,0.88,4,155,3,0,0,0,sales,0.022709677,medium
0.71,0.56,3,198,3,0,0,0,sales,0.008484848,medium
0.76,0.61,3,141,2,0,0,0,sales,0.012978723,medium
0.44,0.81,3,248,2,0,0,0,accounting,0.009798387,medium
0.26,0.69,2,168,5,0,0,0,accounting,0.008214286,medium
0.75,0.57,5,162,3,0,0,0,accounting,0.017592593,medium
0.64,0.9,4,211,3,0,0,0,hr,0.017061611,medium
0.79,0.71,4,271,3,0,0,0,hr,0.010479705,medium
0.96,0.61,3,271,2,0,0,0,hr,0.006752768,medium
0.63,1,5,244,2,0,0,0,hr,0.020491803,medium
0.65,0.55,5,261,3,1,0,0,technical,0.010536398,medium
0.76,0.81,3,225,3,0,0,0,technical,0.0108,medium
0.26,0.9,4,266,5,0,0,0,technical,0.013533835,medium
0.53,0.45,4,180,3,0,0,0,technical,0.01,medium
0.7,0.56,5,208,3,0,0,0,technical,0.013461538,medium
0.62,0.69,4,165,4,1,0,0,technical,0.016727273,medium
0.71,0.68,4,221,4,0,0,0,technical,0.012307692,medium
0.88,0.87,5,257,3,0,0,0,IT,0.01692607,medium
0.83,0.54,4,219,3,0,0,0,product_mng,0.009863014,medium
0.88,0.67,5,141,2,0,0,0,product_mng,0.023758865,medium
0.9,0.85,5,162,2,0,0,0,product_mng,0.026234568,medium
0.49,0.61,3,181,3,0,0,0,product_mng,0.010110497,medium
0.55,0.49,3,191,3,0,0,0,IT,0.007696335,medium
0.92,0.69,4,149,6,1,0,0,RandD,0.01852349,medium
0.72,0.67,3,164,4,0,0,0,RandD,0.012256098,medium
0.63,0.5,4,235,3,0,0,0,RandD,0.008510638,medium
0.98,0.66,3,199,3,0,0,0,RandD,0.009949749,medium
0.76,0.52,3,248,3,0,0,0,RandD,0.006290323,medium
0.42,0.56,2,103,3,1,0,0,marketing,0.010873786,medium
0.67,0.95,4,241,4,0,0,0,accounting,0.015767635,medium
0.58,1,4,258,3,0,0,0,support,0.015503876,medium
0.84,0.76,5,172,5,1,0,0,technical,0.022093023,medium
0.56,0.68,3,149,2,0,0,0,management,0.013691275,medium
0.38,0.5,2,187,2,1,0,0,sales,0.005347594,medium
0.64,0.95,4,199,4,0,0,0,accounting,0.019095477,medium
0.76,0.62,4,157,3,0,0,0,accounting,0.015796178,medium
0.26,0.45,2,157,3,0,0,0,accounting,0.005732484,medium
0.69,0.67,3,178,2,0,0,0,hr,0.011292135,medium
0.98,0.66,3,154,2,0,0,0,hr,0.012857143,medium
0.86,0.83,5,208,2,1,0,0,hr,0.019951923,medium
0.14,0.68,4,273,5,1,0,0,hr,0.00996337,medium
0.58,0.63,4,159,3,0,0,0,technical,0.015849057,medium
0.63,0.97,4,234,2,0,0,0,technical,0.016581197,medium
0.7,0.91,5,139,3,1,0,0,technical,0.032733813,medium
0.73,0.62,4,210,4,0,0,0,technical,0.011809524,medium
0.86,0.73,5,259,2,0,0,0,technical,0.014092664,medium
0.59,0.73,3,159,3,1,0,0,technical,0.013773585,medium
0.22,0.51,4,131,2,0,0,0,technical,0.015572519,medium
0.55,0.57,3,266,2,0,0,0,technical,0.006428571,medium
0.54,0.91,3,151,3,0,0,0,product_mng,0.01807947,medium
0.55,0.75,3,156,3,0,0,0,product_mng,0.014423077,medium
0.81,0.75,5,170,3,1,0,0,product_mng,0.022058824,medium
0.5,0.55,3,188,2,0,0,0,product_mng,0.008776596,medium
0.93,0.74,4,201,3,1,0,0,IT,0.014726368,medium
0.64,0.5,6,254,6,0,0,0,RandD,0.011811024,medium
0.57,0.78,3,206,4,0,0,0,RandD,0.011359223,medium
0.95,0.74,4,216,3,0,0,0,RandD,0.013703704,medium
0.86,0.67,5,200,3,0,0,0,RandD,0.01675,medium
0.82,0.58,4,202,2,0,0,0,RandD,0.011485149,medium
0.18,0.79,4,217,4,0,0,0,RandD,0.014562212,medium
0.58,0.7,5,151,4,0,0,0,marketing,0.023178808,medium
0.2,0.97,6,224,5,1,0,0,support,0.025982143,medium
0.73,0.75,2,243,5,1,0,0,technical,0.00617284,medium
0.94,0.8,4,238,3,1,0,0,management,0.013445378,medium
0.99,0.61,3,254,3,0,0,0,marketing,0.007204724,medium
0.74,0.59,4,177,4,1,0,0,sales,0.013333333,medium
0.63,0.98,4,160,2,0,0,0,sales,0.0245,medium
0.63,0.4,6,177,2,1,0,0,sales,0.013559322,medium
0.61,0.97,4,153,3,0,0,0,accounting,0.025359477,medium
0.76,0.79,3,197,5,0,0,0,accounting,0.012030457,medium
0.67,0.82,4,246,4,0,0,0,accounting,0.013333333,medium
0.51,0.95,4,258,3,0,0,0,hr,0.014728682,medium
0.67,0.55,3,137,3,0,0,0,hr,0.012043796,medium
0.16,0.94,3,178,4,0,0,0,hr,0.015842697,medium
0.34,0.85,4,123,4,0,0,0,hr,0.027642276,medium
0.58,0.73,5,162,3,1,0,0,technical,0.022530864,medium
0.5,0.71,5,210,5,0,0,0,technical,0.016904762,medium
0.74,0.71,4,133,2,0,0,0,technical,0.021353383,medium
0.69,0.99,3,198,2,0,0,0,technical,0.015,medium
0.15,0.81,4,160,5,0,0,0,technical,0.02025,medium
0.58,0.67,2,180,2,0,0,0,technical,0.007444444,medium
0.63,0.76,4,217,2,1,0,0,IT,0.014009217,medium
0.94,0.6,4,215,2,1,0,0,IT,0.011162791,medium
0.26,0.81,5,139,4,0,0,0,product_mng,0.029136691,medium
0.59,0.69,3,146,3,0,0,0,product_mng,0.014178082,medium
0.78,0.8,4,175,3,0,0,0,product_mng,0.018285714,medium
0.86,0.64,5,188,3,0,0,0,product_mng,0.017021277,medium
0.79,0.73,5,155,3,0,0,0,IT,0.023548387,medium
0.89,0.73,4,171,4,0,0,0,RandD,0.017076023,medium
0.34,0.99,4,184,3,0,0,0,RandD,0.021521739,medium
0.29,0.77,3,164,6,0,0,0,RandD,0.014085366,medium
0.71,0.89,3,244,4,0,0,0,RandD,0.010942623,medium
0.93,0.58,4,222,2,0,0,0,RandD,0.01045045,medium
0.71,0.96,4,144,4,0,0,0,sales,0.026666667,medium
0.67,0.81,3,221,4,1,0,0,accounting,0.010995475,medium
0.54,0.42,3,138,3,1,0,0,support,0.009130435,medium
0.89,0.58,3,183,4,0,0,0,technical,0.009508197,medium
0.79,0.97,4,204,3,0,0,0,sales,0.019019608,medium
0.96,0.49,4,252,3,1,0,0,sales,0.007777778,medium
0.5,0.56,3,164,3,0,0,0,accounting,0.010243902,medium
0.68,0.81,5,266,2,0,0,0,accounting,0.015225564,medium
0.24,0.54,4,226,4,1,0,0,accounting,0.009557522,medium
0.8,0.8,4,252,6,0,0,0,hr,0.012698413,medium
0.62,0.74,4,155,3,0,0,0,hr,0.019096774,medium
1,0.85,3,202,2,0,0,0,hr,0.012623762,medium
0.64,0.75,3,214,3,0,0,0,hr,0.010514019,medium
0.51,0.55,4,267,3,0,0,0,technical,0.0082397,medium
0.74,0.5,4,265,3,0,0,0,technical,0.00754717,medium
